Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	groups	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE50521_5xFAD3	Microglia_deactivation	4.19850329168516	0.500629723902954	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A1	Microglia_deactivation	6.00578279614417	0.579427884656867	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A2	Microglia_deactivation	5.62474587188936	0.562814511497637	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A3	Microglia_deactivation	8.09922749722063	0.670702970595625	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep1	Microglia_deactivation	-2.10166140103265	0.225939843888235	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep2	Microglia_deactivation	-3.62481049276269	0.159529890869791	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep1	Microglia_deactivation	2.83506670396201	0.441183304490736	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep2	Microglia_deactivation	1.43232460795056	0.380023148076038	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE53480_WT_rep1	Microglia_deactivation	-3.44632768276705	0.167311817859582	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep2	Microglia_deactivation	-5.510433565704	0.0773159169624211	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep3	Microglia_deactivation	-3.31718670130077	0.172942419984152	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Microglia_deactivation	-6.03081584434907	0.0546270266468991	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep1	Microglia_deactivation	3.37008049984013	0.464510135226741	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Microglia_deactivation	4.98703049615911	0.535009847875849	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Microglia_deactivation	3.14734683586942	0.454798852043609	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Microglia_deactivation	4.40539549570816	0.509650312644824	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Microglia_deactivation	0.469121909141934	0.338027097707479	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep2	Microglia_deactivation	-2.61884534636482	0.203390402275536	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep3	Microglia_deactivation	0.833220177696041	0.353901938220505	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep4	Microglia_deactivation	0.989475256794512	0.360714726619333	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep5	Microglia_deactivation	-1.16900391721611	0.266604109795525	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep1	Microglia_deactivation	0.466861556376768	0.337928545358431	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep2	Microglia_deactivation	-0.308518843532558	0.304121627697525	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep3	Microglia_deactivation	-1.16645625540965	0.266715188941875	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep4	Microglia_deactivation	1.08299887628851	0.364792396501049	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep5	Microglia_deactivation	-0.447881437902965	0.298045358870713	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE64398_WT_18m_Hipp_rep1	Microglia_deactivation	-1.41751065534267	0.255769109536288	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Microglia_deactivation	-2.82955957576517	0.194203171589602	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Microglia_deactivation	-1.40136271978401	0.256473166445502	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Microglia_deactivation	-2.25156977313013	0.219403774634005	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Microglia_deactivation	-2.6702626607147	0.201148585339262	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Microglia_deactivation	-1.85296961620151	0.236782912263078	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Microglia_deactivation	-3.10274549766158	0.182292148343785	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep1	Microglia_deactivation	-5.03853085153045	0.0978910774950949	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep2	Microglia_deactivation	-3.08893653497302	0.18289422503369	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep3	Microglia_deactivation	-3.02501585683247	0.185681193988515	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep4	Microglia_deactivation	-4.72059450376465	0.111753238482895	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep5	Microglia_deactivation	-4.01341500530194	0.142586567618897	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Microglia_deactivation	-2.61211750616306	0.203683738990989	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Microglia_deactivation	-3.80265398517378	0.151775838400612	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Microglia_deactivation	-4.14000909454121	0.137067011086684	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Microglia_deactivation	-3.52408615702777	0.16392151506488	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Microglia_deactivation	-4.65484120300891	0.11462011056896	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep10	Microglia_deactivation	-2.73027014797684	0.198532233183409	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep2	Microglia_deactivation	-5.16120596853199	0.0925423898315973	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep3	Microglia_deactivation	-4.02402752706091	0.142123857123092	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep4	Microglia_deactivation	-2.48967755548355	0.209022173302086	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Microglia_deactivation	-4.65841232472894	0.114464408131859	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Microglia_deactivation	-3.53279306882794	0.163541889979769	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Microglia_deactivation	-3.81535221620867	0.151222190086719	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Microglia_deactivation	-3.80051911875155	0.151868919491341	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Microglia_deactivation	-4.5484071862303	0.119260679303964	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia_deactivation	3.85519539309591	0.485661352428381	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia_deactivation	6.69257293044284	0.60937222877915	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia_deactivation	7.08171226832868	0.626338870644309	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia_deactivation	8.80700835914003	0.701562519436003	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia_deactivation	13.0524245504753	0.886664484398662	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia_deactivation	10.1025637084989	0.758049287770671	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia_deactivation	11.6755357567406	0.826631543040515	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep1	Microglia_deactivation	-1.76801540251229	0.24048695238	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep2	Microglia_deactivation	-0.982613390004379	0.274730816644133	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep3	Microglia_deactivation	0.205114139524241	0.326516245833549	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep4	Microglia_deactivation	-0.571610814628823	0.292650705031519	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_18m_Hipp_rep3	Microglia_deactivation	15.6518374366882	1	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_TAU_18m_Hipp_rep3	NA
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia_deactivation	-0.336655581042005	0.302894853886452	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia_deactivation	-2.79176815229138	0.195850893845434	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia_deactivation	2.22847897446835	0.414735819582031	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia_deactivation	-3.25440938876923	0.17567953770853	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia_deactivation	1.01848148243165	0.36197941048532	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia_deactivation	3.67881333485988	0.477971019115412	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia_deactivation	0.734354571015993	0.349591355408612	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia_deactivation	-2.22574114257106	0.220529913993095	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia_deactivation	13.3833945953115	0.90109492016324	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia_deactivation	7.0093679518942	0.623184627450619	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia_deactivation	15.5445668391694	0.99532295598628	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep3	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia_deactivation	13.5489297332062	0.90831232310178	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep4	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep1	Microglia_deactivation	-5.00532668528077	0.0993387933704681	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep2	Microglia_deactivation	-4.26164998850838	0.131763415990615	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep3	Microglia_deactivation	-3.63386339060648	0.159135180644934	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_8m_Hipp_rep1	Microglia_deactivation	-2.73827891275248	0.1981830476077	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep2	Microglia_deactivation	-4.48634323207776	0.121966694297366	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep3	Microglia_deactivation	-3.81735538371959	0.151134851124952	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep4	Microglia_deactivation	-3.02949956154194	0.185485702542062	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE14499_Hippocampus,GFP,rep1	Oligodendrocytes	0.795227009503423	0.43540222756369	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Oligodendrocytes	-2.75134421265493	0.211740175710596	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Oligodendrocytes	-4.05378304240877	0.12960277515429	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Oligodendrocytes	0.409575572141199	0.411081387412047	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Oligodendrocytes	2.2056723742877	0.524350985266166	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Oligodendrocytes	3.63979493742495	0.614792929044441	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Oligodendrocytes	0.706481021453883	0.429805523440881	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Oligodendrocytes	0.0228335839744729	0.386691772431053	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Oligodendrocytes	-3.41478982365228	0.16990043886237	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Oligodendrocytes	1.51016902600823	0.480489549472917	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Oligodendrocytes	-0.930649186577658	0.326561043479139	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Oligodendrocytes	4.40290865725351	0.662918165979689	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE1556	GSE1556_12moControl.2	Amyloid transgenic models
GSE1556_12moAPPSw.1	Oligodendrocytes	1.03971858766926	0.450820919197942	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Oligodendrocytes	-5.17899487084397	0.0586420723930386	Disease	0.206897723122966	0.206897723122966	mixed_model	Disease	late	AD		glia	AD late	GSE1556	NA	Amyloid transgenic models
