Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE64398_TAU_8m_Hipp_rep4	Microglia_activation	-1.32068886014516	0.229329962057239	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE14499_Hippocampus,GFP,rep1	Microglia_deactivation	4.69924937993421	0.5230797751745	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE14499	GSE14499_Hippocampus,GFP,rep1	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Microglia_deactivation	-1.36720944258044	0.258338367304204	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Microglia_deactivation	-0.152644310595221	0.311342218875499	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Microglia_deactivation	4.17451903652554	0.500180443961585	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Microglia_deactivation	1.66083869834142	0.390482959624109	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Microglia_deactivation	-4.49324547487573	0.121917564912592	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Microglia_deactivation	-1.24621106823081	0.263618759195509	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Microglia_deactivation	-1.99310754523035	0.231024055985728	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Microglia_deactivation	0.764987707909031	0.351387853337578	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Microglia_deactivation	2.02392146549387	0.406327960103241	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Microglia_deactivation	-1.56403873426629	0.249748699869616	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Microglia_deactivation	-1.18977746448425	0.2660815323131	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.1	Microglia_deactivation	0.830255225242308	0.35423614011122	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Microglia_deactivation	-0.132663003760166	0.312214206876632	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A1	Microglia_deactivation	-6.63097061220081	0.0286268364904759	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A2	Microglia_deactivation	-6.41249761687558	0.0381610392364638	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A3	Microglia_deactivation	-6.18281582392644	0.0481843960260716	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT1	Microglia_deactivation	-5.61513814912173	0.0729579568860857	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT2	Microglia_deactivation	-7.286944780297	-7.75205477036295e-17	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT3	Microglia_deactivation	-6.74866337907917	0.0234907019330484	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A1	Microglia_deactivation	5.95666835471651	0.577953776532792	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A2	Microglia_deactivation	5.61453404707852	0.563022970780242	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A3	Microglia_deactivation	7.85769433547676	0.660914909092801	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD1	Microglia_deactivation	5.18852708068803	0.544431946371372	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD2	Microglia_deactivation	7.36940498504953	0.639605869690702	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD3	Microglia_deactivation	4.13945686445347	0.498650324155463	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep1	Microglia_deactivation	-2.03538147879828	0.229179213546931	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep2	Microglia_deactivation	-3.64443263402998	0.158959917474171	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep1	Microglia_deactivation	2.77688741195794	0.439187536105878	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep2	Microglia_deactivation	1.43062795716047	0.380436519433842	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE53480_WT_rep1	Microglia_deactivation	-3.45875407820636	0.167062964691376	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep2	Microglia_deactivation	-5.50169790938695	0.0779085103564346	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep3	Microglia_deactivation	-3.33370343489417	0.172520198364946	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Microglia_deactivation	-5.93090000984485	0.0591780496938808	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep1	Microglia_deactivation	3.37493246773605	0.465286335202472	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Microglia_deactivation	4.96479665092252	0.534668308194233	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Microglia_deactivation	3.12232084839776	0.454262316461948	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Microglia_deactivation	4.34747755479861	0.507728386339572	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Microglia_deactivation	0.493601809556212	0.339544521517799	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep2	Microglia_deactivation	-2.66484459638418	0.201709324303862	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep3	Microglia_deactivation	0.839329271238886	0.354632133190955	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep4	Microglia_deactivation	0.94961224314163	0.359444902897278	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep5	Microglia_deactivation	-1.21414984132271	0.26501791718834	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep1	Microglia_deactivation	0.468900079189945	0.33846653334293	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep2	Microglia_deactivation	-0.323969793965036	0.303865542448875	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep3	Microglia_deactivation	-1.10612190548881	0.26973227669505	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep4	Microglia_deactivation	1.09250690619177	0.365680852959717	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep5	Microglia_deactivation	-0.406656491686755	0.300257079355752	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE64398_WT_18m_Hipp_rep1	Microglia_deactivation	-1.40247921190577	0.256799187914773	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Microglia_deactivation	-2.86052565660713	0.193169765907008	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Microglia_deactivation	-1.39803089864633	0.256993313144896	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Microglia_deactivation	-2.31817158849522	0.216838199791903	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Microglia_deactivation	-2.68442616450467	0.200854780975671	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Microglia_deactivation	-1.81537931417488	0.238780149529674	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Microglia_deactivation	-3.07888307196548	0.183640607092587	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep1	Microglia_deactivation	-5.0572475356902	0.0973044085407698	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep2	Microglia_deactivation	-3.07905558935535	0.183633078401135	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep3	Microglia_deactivation	-2.96560642975877	0.188584021135937	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep4	Microglia_deactivation	-4.76156181071391	0.110208189380235	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep5	Microglia_deactivation	-3.98649193835796	0.144032384880224	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Microglia_deactivation	-2.54036359511647	0.207141698691109	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Microglia_deactivation	-3.74377329144667	0.154624672437042	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Microglia_deactivation	-4.12251867228822	0.138096152540684	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Microglia_deactivation	-3.43656079950353	0.16803148356226	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Microglia_deactivation	-4.58999483288514	0.117695404670624	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep10	Microglia_deactivation	-2.83426764749854	0.19431567037989	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep2	Microglia_deactivation	-5.26448442975054	0.0882605513744468	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep3	Microglia_deactivation	-4.10163149488756	0.139007672904255	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep4	Microglia_deactivation	-2.49582678338214	0.209085293560135	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Microglia_deactivation	-4.75394515230967	0.110540581790404	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Microglia_deactivation	-3.48281007623921	0.1660131563974	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Microglia_deactivation	-3.75451508627032	0.154155898483757	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Microglia_deactivation	-3.76393625210588	0.153744757028741	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Microglia_deactivation	-4.51879953791555	0.120802380778998	WT	NA	NA	mixed_model	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia_deactivation	3.76298208658191	0.482220893801223	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia_deactivation	6.58999396740269	0.605592225790963	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia_deactivation	7.13605123414659	0.629422267963022	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia_deactivation	8.84445901922442	0.703977506112747	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia_deactivation	13.0875178128092	0.889145392610401	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia_deactivation	10.0390547660442	0.756109889946822	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia_deactivation	11.6676711431168	0.827183015993046	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep1	Microglia_deactivation	-1.7353649231224	0.242271992655437	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep2	Microglia_deactivation	-0.978435985430717	0.275304514343138	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep3	Microglia_deactivation	0.16776120304535	0.325324775957367	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep4	Microglia_deactivation	-0.574427582659627	0.292935517284111	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_18m_Hipp_rep3	Microglia_deactivation	15.6277132300086	0.999999999999999	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_TAU_18m_Hipp_rep3	NA
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia_deactivation	-0.411667513181958	0.300038397432027	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia_deactivation	-2.72488922089879	0.199088965558486	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia_deactivation	2.29461610333669	0.418141125183911	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia_deactivation	-3.09653074518238	0.18287045930295	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia_deactivation	1.02763925179105	0.362850016279914	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia_deactivation	3.5496359238848	0.472910426998656	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia_deactivation	0.685082302369767	0.347900766360181	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia_deactivation	-2.24291966525081	0.220122207923753	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia_deactivation	13.5380703154917	0.908807588855258	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep1	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia_deactivation	6.97386398271436	0.622344385702712	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia_deactivation	15.4963526844059	0.994267400999673	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep3	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia_deactivation	13.566757635495	0.910059508914044	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep4	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep1	Microglia_deactivation	-4.94611940624072	0.102154061081929	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep2	Microglia_deactivation	-4.28686178663804	0.130924188015798	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
